"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","AUS","Australia","2010","2010",5,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","AUS","Australia","2011","2011",4.9,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","AUS","Australia","2012","2012",4.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","AUS","Australia","2013","2013",4.7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","AUS","Australia","2014","2014",4.7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","AUS","Australia","2015","2015",4.2,"B","Break"
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","AUS","Australia","2016","2016",4.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","AUS","Australia","2017","2017",4.1,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2000","2000",17130.6,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2001","2001",17029.8,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2002","2002",16832.8,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2003","2003",16759.5,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2004","2004",16701.3,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2005","2005",16717.8,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2006","2006",16627.4,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2007","2007",16558.6,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2008","2008",16696.8,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2009","2009",16670.6,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2010","2010",16662,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2011","2011",16598.1,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2012","2012",16651.8,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2013","2013",16543.5,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2014","2014",16581.7,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2015","2015",16442.4,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2016","2016",16612.5,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2017","2017",16528.4,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","BEL","Belgium","2018","2018",16554.5,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2000","2000",20017.2,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2001","2001",20289.8,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2002","2002",21067.9,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2003","2003",21775.2,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2004","2004",22174.6,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2005","2005",22109,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2006","2006",21572.1,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2007","2007",21548.8,"B","Break"
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2008","2008",21118.3,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2009","2009",20899.7,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2010","2010",20592.3,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2011","2011",20196.4,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2012","2012",20373.8,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2013","2013",20377.3,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2014","2014",20627.4,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2015","2015",20347.4,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2016","2016",19994.6,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2017","2017",19813.6,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2018","2018",19589.8,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2000","2000",7891449,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2001","2001",7844397,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2002","2002",7883239,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2003","2003",8094412,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2004","2004",8136682,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2005","2005",8208499,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2006","2006",8148254,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2007","2007",8177604,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2008","2008",8394999,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2009","2009",8462959,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2010","2010",8514966,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2011","2011",8487740,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2012","2012",8513950,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2013","2013",8499560,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2014","2014",8569424,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2015","2015",8593942,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2016","2016",8594451,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2017","2017",8683046,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GBR","United Kingdom","2018","2018",8720535.4,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2000","2000",1731628,"D","Difference in methodology"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2001","2001",1780767,"D","Difference in methodology"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2002","2002",1855708,"D","Difference in methodology"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2003","2003",1915654,"D","Difference in methodology"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2004","2004",2010193,"D","Difference in methodology"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2005","2005",2059414,"D","Difference in methodology"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2006","2006",2100472,"D","Difference in methodology"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2007","2007",2157388,"D","Difference in methodology"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2008","2008",2197012,"D","Difference in methodology"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2009","2009",2267974,"D","Difference in methodology"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2010","2010",2197206,"D","Difference in methodology"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2011","2011",2177730,"D","Difference in methodology"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2012","2012",2148553,"D","Difference in methodology"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2013","2013",1576551,"B","Break"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GRC","Greece","2014","2014",1497944,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2000","2000",35840000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2001","2001",37590000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2002","2002",42240000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2003","2003",43940000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2004","2004",49550000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2005","2005",54340000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2006","2006",59150000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2007","2007",69130000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2008","2008",73920000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2009","2009",84880000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2010","2010",95240000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2011","2011",107550000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2012","2012",127270000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2013","2013",192150000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2014","2014",203657300,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2015","2015",210538000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2016","2016",227275800,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","CHN","China (People's Republic of)","2017","2017",244359000,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","BRA","Brazil","2000","2000",11917430,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","BRA","Brazil","2001","2001",11734171,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","BRA","Brazil","2002","2002",11691903,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","BRA","Brazil","2003","2003",11616567,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","BRA","Brazil","2004","2004",11470905,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","BRA","Brazil","2005","2005",11406235,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","BRA","Brazil","2006","2006",11313343,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","BRA","Brazil","2007","2007",11306002,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","BRA","Brazil","2008","2008",11696132,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","BRA","Brazil","2009","2009",11070241,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","BRA","Brazil","2010","2010",11288985,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","BRA","Brazil","2011","2011",11200285,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","BRA","Brazil","2012","2012",11002903,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2000","2000",31724846,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2001","2001",32296942,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2002","2002",32559646,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2003","2003",32730532,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2004","2004",31803872,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2005","2005",31764696,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2006","2006",33722460,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2008","2008",31828052,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2009","2009",31893812,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2010","2010",31716016,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2011","2011",31345024,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2012","2012",30799945,"B","Break"
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2013","2013",30548860,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2014","2014",33721246,"B","Break"
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2015","2015",32918223,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2016","2016",32869313,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","RUS","Russia","2017","2017",32634260,,
